name,year,selling_price,km_driven,fuel,transmission
326,2014,13.180634172318978,50000,4,1
821,2016,13.26212705890841,50000,1,1
764,2012,12.899222326086994,99000,1,1
358,2016,13.429849547739444,50000,1,1
454,2014,13.815511557963774,80000,1,0
793,2016,12.468440756144114,45000,4,1
1265,2010,11.918397239722838,50000,4,1
816,2008,12.100717685412471,70000,4,1
146,2014,12.754196944209095,37516,1,1
759,2015,13.017005083966255,20000,1,1
437,2019,13.122365377402328,5000,4,1
429,2019,13.45883704259595,8000,1,1
793,2019,12.54254845357358,25880,4,1
467,2019,13.07107218827772,10000,4,0
973,2009,12.611541086966115,50000,1,1
803,2014,12.211060187041213,40000,4,1
1169,2009,12.206077645517674,100000,1,1
47,2009,12.25486757159303,80000,4,1
1258,2012,11.982935344196433,110000,1,1
524,2009,12.07254696717504,136000,1,1
1297,2012,12.676079399771027,80000,1,1
814,2009,11.608244735642321,50000,4,1
1041,2008,12.611541086966115,30000,4,1
313,2012,13.45883704259595,10000,4,1
1231,2009,11.813037464800539,90000,1,1
635,2015,13.122365377402328,110000,1,1
707,2012,13.217675375388819,120000,1,1
1421,2014,13.864301674514206,90000,1,1
326,2016,13.122365377402328,20000,4,1
928,2011,12.100717685412471,90000,1,1
476,2010,12.04355959836804,50000,4,1
288,2019,13.091904169919621,9000,4,1
788,2011,11.918397239722838,70000,4,1
809,2018,12.847929163278053,25000,4,1
471,2019,13.081543466215237,10000,4,1
1460,2011,12.577639650232573,60000,1,1
133,2013,12.765691290604371,70000,4,1
793,2014,11.608244735642321,25000,4,1
464,2003,11.156264806643742,80000,4,1
1486,2011,12.611541086966115,70000,4,0
792,2017,12.100717685412471,60000,4,1
1152,2020,12.611541086966115,20000,4,1
823,2017,13.140205260167273,60000,4,1
940,2016,13.384729180332174,80000,1,1
993,2015,13.017005083966255,70000,1,1
648,1999,12.04355959836804,2020,1,1
682,2007,12.25486757159303,100000,1,1
595,2013,12.793862088206213,80000,1,1
1407,2011,13.112315061750808,120000,1,1
811,2006,11.561725152903833,100000,4,1
599,2010,12.506180941677357,60000,4,1
236,2010,11.775297421715827,110000,4,1
318,2014,13.45883704259595,90000,1,1
63,2012,12.899222326086994,40000,1,1
1011,2009,12.429220196836383,60000,4,1
279,2013,12.691583538230217,94000,1,1
814,2008,11.141876276228,100000,4,1
691,2018,14.137594781770806,25000,1,1
1068,2007,11.407576060361786,90000,4,1
750,2016,13.815511557963774,40000,1,1
370,2010,11.884495917930655,90000,0,1
802,2020,12.429220196836383,1100,4,1
992,2011,12.45293662970407,70000,1,1
1217,2005,11.156264806643742,120000,1,1
1044,2000,10.819798284210286,88500,4,1
1154,2016,12.388398368982115,70000,4,1
1224,2010,11.48247656671073,128000,4,1
1244,2012,11.775297421715827,120000,1,1
954,2009,12.201065128819632,52536,4,1
339,2006,11.736077016252437,70000,4,0
537,2015,12.948012371209098,60000,1,1
666,2016,13.171155446333852,110000,1,1
476,2008,11.736077016252437,85000,4,1
530,2010,12.691583538230217,135000,1,1
1484,2012,12.706850963741102,86000,1,1
1035,2010,11.608244735642321,50000,4,1
936,2019,13.017005083966255,1950,4,1
954,2005,11.350418300109132,118400,4,1
340,2007,12.345834587905333,70000,4,1
554,2012,12.429220196836383,60000,4,1
170,2015,13.384729180332174,68000,1,1
1374,2017,13.384729180332174,6480,4,1
1017,2017,13.527829818844937,32077,1,1
1433,2018,13.652992804936396,19107,4,1
397,2017,12.660331092405906,18469,4,1
987,2015,12.936036208848487,28217,4,1
863,2016,13.369225017834633,72787,1,1
850,2017,13.567050480716235,31063,4,1
1389,2017,14.769097459938507,79641,1,0
380,2015,13.652992804936396,58692,1,1
380,2015,13.710151153416941,54784,1,1
1361,2016,13.955273369904273,64156,4,1
895,2007,11.225256725762893,54000,4,1
1478,2012,12.278397958261774,97000,1,1
946,2009,11.775297421715827,120000,4,0
467,2019,12.899222326086994,16000,4,0
961,2019,13.217675375388819,60000,4,0
56,2016,12.409017571151187,52000,4,1
993,2010,12.676079399771027,110000,1,1
721,2016,13.500801182986649,60000,1,0
249,2005,11.695255355062795,100000,4,1
335,2017,13.76421831620775,35000,4,1
1048,2017,12.765691290604371,48000,4,1
897,2005,11.51293546492023,20000,4,1
1048,2017,12.765691290604371,30000,4,1
1051,2005,11.289794413577894,40000,4,1
510,2013,12.821260987319457,60000,4,1
394,2012,11.982935344196433,70000,4,1
1318,2009,11.775297421715827,120000,1,1
78,2016,12.429220196836383,30000,4,1
1297,2012,12.506180941677357,80000,1,1
36,2019,14.77102238760702,9500,1,0
396,2013,11.982935344196433,80000,4,1
402,2016,12.345834587905333,80000,4,1
638,2017,13.527829818844937,29000,1,1
72,2011,12.180759965737863,120000,1,1
116,2016,12.506180941677357,22000,4,1
1166,2012,12.611541086966115,50000,4,1
52,2012,12.206077645517674,50000,1,1
1060,2007,11.695255355062795,81366,4,1
898,2006,11.461642696843066,110000,4,1
1401,2006,12.345834587905333,300000,1,1
1143,2012,12.611541086966115,90000,1,1
1154,2016,12.206077645517674,53000,4,1
793,2017,12.429220196836383,30000,4,1
958,2012,12.81584093453868,90000,4,1
1406,2014,13.384729180332174,244000,1,1
647,1997,11.918397239722838,120000,1,1
1038,2012,12.100717685412471,60000,3,1
439,2017,13.171155446333852,15000,4,1
188,2005,12.765691290604371,150000,1,1
714,2018,13.652992804936396,30000,1,1
1445,2011,12.765691290604371,312000,1,1
954,2005,11.982935344196433,67000,4,1
985,2017,13.122365377402328,40000,1,1
476,2008,11.775297421715827,100000,4,1
1341,2015,12.765691290604371,100000,1,1
1034,2005,11.156264806643742,80000,4,1
1398,2014,13.527829818844937,145000,1,1
279,2013,13.017005083966255,53000,1,1
963,2015,12.971542813248437,73000,1,1
941,2011,12.468440756144114,90000,1,1
992,2013,12.821260987319457,80000,1,1
41,2011,12.345834587905333,100000,0,1
231,2011,11.849404844423074,90000,1,1
1398,2013,13.45883704259595,200000,1,1
414,2020,13.208542908506082,7300,4,1
118,2017,12.206077645517674,30000,4,1
1308,2015,13.122365377402328,120000,1,1
814,2008,11.156264806643742,90000,4,1
724,2013,13.270785106659046,25000,1,1
869,2012,11.982935344196433,70000,0,1
814,2010,11.982935344196433,36000,4,1
882,2016,13.541075028051122,49000,1,1
401,2015,12.611541086966115,22000,4,1
913,1998,10.819798284210286,35000,3,1
626,2019,13.592368256649284,24000,1,1
971,2018,13.429849547739444,20000,1,1
779,2009,11.350418300109132,50000,3,1
1422,2016,14.077875591662238,70000,1,1
1000,2016,13.122365377402328,60000,4,1
20,2015,15.068273812173887,35000,1,0
373,2008,11.884495917930655,60000,4,1
668,2013,12.611541086966115,60000,1,1
994,2017,13.304686600863562,60000,1,1
974,2015,12.899222326086994,70000,4,1
484,2007,11.775297421715827,135000,4,1
776,2001,10.714439990727769,72539,4,1
831,2017,13.370786295963992,25000,4,1
971,2015,13.384729180332174,50000,1,1
243,2020,13.572165574841936,101,1,1
239,2020,13.361381852676738,101,4,1
173,2020,13.815511557963774,101,1,1
218,2015,13.112315061750808,52328,1,1
476,2013,12.688501881189456,30000,4,1
186,2016,14.557448378884015,91505,1,0
793,2018,12.206077645517674,35000,4,1
971,2015,12.676079399771027,60000,1,1
401,2015,12.611541086966115,20500,4,1
1236,2013,12.100717685412471,200000,1,1
1414,2008,13.122365377402328,154000,1,1
1383,2011,12.628070334272698,120000,4,1
775,2009,11.736077016252437,50000,4,1
978,2015,13.592368256649284,135000,1,1
701,2009,12.948012371209098,100000,1,1
1020,2017,13.681980308196241,40000,1,1
978,2014,13.270785106659046,70000,1,1
990,2011,12.765691290604371,133000,1,1
371,2004,11.695255355062795,110000,4,1
1238,2013,11.918397239722838,180000,1,1
1133,2013,13.384729180332174,120000,1,1
801,2010,12.323860125621126,80000,4,1
264,2014,12.899222326086994,15000,4,0
426,2005,12.429220196836383,70000,4,1
474,2008,11.695255355062795,41723,4,1
943,2010,12.429220196836383,70000,4,1
803,2012,12.07254696717504,20000,4,1
911,2018,13.28787951079572,26350,1,1
1248,2015,12.323860125621126,68745,1,1
751,2016,13.710151153416941,47000,1,1
807,2017,12.834683971615659,27289,4,0
396,2016,12.676079399771027,24662,4,1
971,2013,13.171155446333852,37000,1,1
1102,2014,13.384729180332174,28245,1,1
431,2017,13.26212705890841,27005,1,1
554,2014,12.779875885354993,39227,4,1
653,2016,13.060490101343552,31367,1,1
1034,2008,12.30592250537653,35008,4,1
476,2009,12.180759965737863,27005,4,1
479,2004,11.407576060361786,100005,4,1
528,2013,13.270785106659046,45264,1,1
872,2014,12.691583538230217,39093,4,1
308,2013,13.112315061750808,45241,4,1
395,2014,12.577639650232573,12000,4,1
114,2018,12.834683971615659,2769,4,1
1238,2011,12.259618151783465,43128,1,1
813,2004,11.156264806643742,50000,4,1
558,2010,12.323860125621126,60000,4,1
686,2014,12.948012371209098,70000,1,1
78,2015,12.54254845357358,22255,4,1
605,2013,12.899222326086994,59213,4,1
751,2015,13.652992804936396,55000,1,1
211,2011,13.217675375388819,80000,1,1
1131,2018,13.815511557963774,40000,1,1
761,2014,12.765691290604371,170000,1,1
1294,2011,12.765691290604371,170000,1,1
340,2007,12.04355959836804,70000,4,1
147,2020,13.627975434117433,1010,4,1
163,2020,13.927946880948712,1010,4,1
239,2020,13.522482219667573,1111,4,1
178,2020,13.845070331079134,1010,4,1
162,2020,14.103693255082613,1010,1,1
242,2020,13.607255619143816,1010,4,1
181,2020,14.101441848691767,1010,1,1
245,2020,13.655342979519684,1010,4,1
1216,2006,10.714439990727769,120000,1,1
1138,2013,12.971542813248437,70000,1,1
693,2015,13.629182184591333,70000,1,1
703,2009,12.92391243868049,110000,1,1
992,2012,12.154784614286667,80000,1,1
258,2007,12.206077645517674,80000,4,1
373,2006,11.695255355062795,110000,4,1
634,2019,13.652992804936396,50000,1,1
1246,2011,11.461642696843066,115000,1,1
1035,2013,12.269052139516223,80000,4,1
1438,2018,13.399996629152975,25000,1,1
1111,2017,12.936036208848487,48965,4,1
176,2019,13.910821646859095,5166,4,1
756,2012,13.384729180332174,76290,1,1
739,2016,13.785051350479566,70000,1,0
744,2016,14.038654909278163,35000,1,1
959,2017,13.480039220276565,25000,1,0
992,2016,13.244582780038517,47000,1,1
724,2013,13.329379172803593,45766,1,1
1292,2007,12.201065128819632,78771,1,1
1005,2010,12.691583538230217,79357,1,1
231,2012,12.92391243868049,28000,1,1
527,2012,13.122365377402328,72000,1,0
232,2011,12.323860125621126,76736,1,1
812,2007,11.813037464800539,70000,4,1
1157,2012,13.527829818844937,80000,1,0
1039,2009,11.951186847493476,60000,3,1
1460,2012,12.721888795877375,77000,1,1
255,2005,11.652687407345388,92645,1,1
1092,2007,13.457407451830088,101849,1,1
630,2004,11.608244735642321,120000,1,1
594,2012,12.611541086966115,80000,4,1
694,2014,13.45883704259595,70000,1,1
879,2017,13.45883704259595,120000,1,1
793,2013,12.25486757159303,42000,4,1
883,2012,13.304686600863562,120000,1,1
1264,2012,12.100717685412471,155836,1,1
1056,2011,12.301387370778713,59000,4,1
86,2009,11.156264806643742,60000,4,1
374,2018,13.76421831620775,70000,1,1
199,2014,13.592368256649284,20000,1,1
756,2012,13.45883704259595,120000,1,1
1144,2016,12.487488878546145,40000,4,1
1461,2011,12.07254696717504,90000,1,1
668,2012,12.468440756144114,89000,1,1
1415,2013,13.76421831620775,80000,1,1
1005,2009,12.429220196836383,200000,1,1
690,2015,13.353476685668044,50000,1,1
1280,2012,10.463131911491967,35000,4,1
66,2014,12.706850963741102,200000,1,1
814,2009,11.918397239722838,120000,4,1
1257,2008,11.561725152903833,90000,1,1
1239,2013,12.128116509451258,65000,1,1
125,2014,12.468440756144114,50000,1,1
973,2012,13.017005083966255,33000,1,1
1001,2016,13.122365377402328,38000,4,1
801,2012,12.468440756144114,40000,4,1
1461,2012,12.487488878546145,55000,1,1
725,2017,13.592368256649284,26000,1,1
1309,2016,13.676248490630767,80000,1,1
820,2018,13.444448325847754,40000,4,1
1100,2011,13.623139877437296,120000,1,1
812,2006,11.982935344196433,63230,4,1
680,2006,12.611541086966115,120000,1,1
1045,2005,11.51293546492023,100000,4,1
595,2015,13.180634172318978,77000,1,1
1002,2016,12.793862088206213,30000,4,1
950,2015,12.301387370778713,40000,4,1
793,2017,12.08954444723597,35000,4,1
728,2018,13.151924121391561,5000,1,1
930,2014,12.611541086966115,35000,4,1
1235,2012,11.918397239722838,80000,1,1
1303,2017,13.527829818844937,15000,4,1
1402,2012,13.76421831620775,80000,1,1
783,2006,11.407576060361786,40000,4,1
1219,2008,11.082157933374816,110000,4,1
501,2012,12.650761671914688,90000,1,1
1015,2018,13.45883704259595,25000,1,1
486,2005,11.918397239722838,47000,4,1
1143,2013,13.017005083966255,60000,1,1
529,2010,12.345834587905333,120000,1,1
989,2008,11.6172944892629,120000,1,1
973,2012,12.429220196836383,140000,1,1
246,2019,13.527829818844937,1001,1,1
220,2017,13.559328444560693,1758,4,0
220,2018,13.47442911525415,1452,4,0
217,2017,13.304686600863562,35122,1,1
971,2015,13.02805489573287,92621,1,1
112,2015,12.323860125621126,92198,4,1
971,2019,13.384729180332174,5000,1,1
56,2013,12.206077645517674,50000,4,1
379,2016,13.681980308196241,74000,1,0
1181,2017,13.527829818844937,40000,1,0
959,2019,13.493928313146206,22000,1,0
814,2007,11.51293546492023,100000,4,1
1212,2019,13.910821646859095,40000,1,1
186,2017,14.80876270134486,30000,1,0
1156,2016,12.54254845357358,23000,4,1
1229,2009,11.918397239722838,30000,1,1
1268,2010,12.206077645517674,50000,4,1
928,2010,11.904974309480181,100000,1,1
976,2011,12.449018824140563,70000,4,1
979,2013,12.793862088206213,60000,4,1
811,2006,11.461642696843066,90000,4,1
640,2007,12.128116509451258,230000,1,1
1237,2012,12.128116509451258,40000,1,1
1152,2019,12.611541086966115,15000,4,1
534,2018,13.592368256649284,40000,4,1
1070,2000,11.002116507732017,50000,4,1
140,2010,11.289794413577894,50000,4,1
548,2018,13.122365377402328,8000,4,1
396,2013,12.429220196836383,35000,4,1
1294,2010,12.429220196836383,80000,1,1
1036,2005,11.736077016252437,50000,4,1
815,2002,11.51293546492023,80000,4,1
688,2010,13.081543466215237,90000,1,1
655,2018,12.676079399771027,30000,4,1
788,2010,11.775297421715827,70000,4,1
1217,2006,10.950824090522445,80000,1,1
460,2005,11.225256725762893,60000,4,1
780,2003,11.002116507732017,35000,4,1
816,2008,11.736077016252437,70000,4,1
301,2004,11.561725152903833,100000,4,1
1039,2008,11.736077016252437,152000,3,1
1072,1998,11.141876276228,70000,4,1
1260,2012,11.775297421715827,90000,1,1
831,2019,13.353476685668044,40000,4,1
261,2016,12.706850963741102,50000,4,1
1048,2014,12.73670383776449,15000,4,1
481,2006,11.002116507732017,120000,4,1
1307,2014,13.217675375388819,78322,1,1
883,2014,13.081543466215237,110000,1,1
506,2013,12.660331092405906,80000,1,1
211,2012,12.013706813470414,120000,1,1
55,2016,12.04355959836804,125000,4,1
823,2018,13.217675375388819,8000,4,1
1434,2018,13.049794835104816,13000,4,1
1236,2012,11.695255355062795,80000,1,1
514,2008,12.301387370778713,54309,4,1
232,2011,12.100717685412471,70000,1,1
44,2006,11.918397239722838,34600,4,1
1345,2016,13.161586013632684,25000,4,1
1307,2013,12.971542813248437,80000,1,1
632,2009,12.611541086966115,55000,1,1
496,2020,13.815511557963774,5000,1,1
363,2017,13.493928313146206,30000,1,1
499,2011,13.122365377402328,31000,1,1
1035,2011,12.429220196836383,50000,4,1
971,2018,13.45883704259595,38217,1,1
238,2011,12.128116509451258,50000,4,1
928,2011,12.206077645517674,120000,1,1
630,2004,12.660331092405906,110000,1,1
1210,2019,14.346139397261565,10000,1,1
662,2016,12.821260987319457,60000,4,1
561,2011,12.429220196836383,50000,4,1
908,2019,13.122365377402328,15000,4,1
1352,2008,12.899222326086994,35000,4,1
1271,2014,12.206077645517674,100000,1,1
971,2016,12.556733038263905,40000,1,1
1052,2007,11.289794413577894,60000,4,1
59,2014,12.04355959836804,77000,4,1
366,2011,11.918397239722838,60000,4,1
1265,2010,11.608244735642321,77073,4,1
224,2016,12.899222326086994,70000,1,1
560,2013,12.524530013005734,90000,3,1
1398,2013,13.592368256649284,186000,1,1
688,2014,13.217675375388819,90000,1,1
812,2007,11.736077016252437,100000,4,1
56,2010,11.813037464800539,80000,4,1
687,2012,12.762830066509972,150000,1,1
993,2014,13.034626646500051,80000,1,1
806,2018,12.611541086966115,35000,4,1
814,2008,11.461642696843066,70000,4,1
935,2018,13.652992804936396,50000,1,1
243,2019,13.527829818844937,25000,1,1
230,2013,12.154784614286667,120000,1,1
1041,2009,11.918397239722838,70000,4,1
368,2009,11.652687407345388,106000,4,1
1393,2010,12.676079399771027,120000,4,1
791,2019,12.611541086966115,120000,0,1
926,2016,12.524530013005734,160000,4,1
45,2010,11.849404844423074,120000,4,1
1203,2020,13.629182184591333,10000,4,1
1466,2013,12.847929163278053,50000,4,1
558,2010,11.918397239722838,90000,4,1
85,2008,10.819798284210286,70000,4,1
641,2008,11.951186847493476,100000,1,1
1195,2010,12.611541086966115,80000,4,1
793,2018,12.611541086966115,16584,4,1
1328,2016,12.861001210669146,38000,1,1
1034,2010,12.30592250537653,51000,4,1
1319,2016,12.850557278777309,38000,1,1
793,2015,12.43320821811392,35000,4,1
466,2002,11.002116507732017,120000,4,1
1319,2016,12.847929163278053,38000,1,1
1176,2008,12.100717685412471,144000,1,1
863,2017,13.529162262303307,64000,1,1
740,2015,14.038654909278163,60000,1,0
391,2014,12.345834587905333,65000,4,1
1307,2019,14.038654909278163,24000,1,1
711,2014,13.569611298299009,58000,1,1
705,2014,13.567050480716235,58000,1,1
793,2016,12.409017571151187,68000,4,1
578,2011,12.679199517372098,81257,1,1
431,2017,13.142166004700508,44000,1,1
1276,2015,11.608244735642321,45000,4,1
1460,2013,12.899222326086994,75000,1,1
998,2013,12.821260987319457,90000,4,1
522,2007,12.07254696717504,80000,1,1
1081,1998,13.815511557963774,35000,4,0
793,2013,11.438212694578302,25000,4,1
1338,2014,12.581081982573842,90000,1,1
506,2013,12.721888795877375,110000,1,1
915,2013,12.04355959836804,35000,4,1
793,2019,12.59473402514672,10000,4,1
1152,2019,12.834683971615659,10000,4,1
396,2012,12.278397958261774,70000,4,1
198,2009,11.918397239722838,110000,1,1
813,2003,11.002116507732017,5000,4,1
1300,2012,12.54254845357358,110000,1,1
1382,2016,13.017005083966255,50000,1,1
752,2018,13.955273369904273,58000,1,1
824,2018,13.384729180332174,15000,1,1
1344,2015,12.611541086966115,60000,4,1
1288,2015,11.19822841866684,57000,4,1
993,2015,12.899222326086994,87000,1,1
1146,2017,12.611541086966115,70000,4,1
1026,2012,12.611541086966115,30000,4,0
971,2012,13.017005083966255,80000,1,1
476,2009,12.206077645517674,100000,4,1
998,2019,13.270785106659046,40000,4,1
432,2017,13.217675375388819,3917,4,1
702,2007,12.154784614286667,160000,1,1
1321,2017,13.017005083966255,35000,1,1
85,2014,12.301387370778713,70000,4,1
947,2012,12.644330802262578,69069,4,1
418,2019,13.384729180332174,13500,4,1
1043,2014,12.611541086966115,59059,4,1
366,2013,12.206077645517674,70000,4,1
292,2012,12.560247968016562,39039,4,1
291,2014,12.721888795877375,33033,4,1
531,2011,12.821260987319457,55168,4,1
572,2013,12.834683971615659,41041,4,1
554,2009,12.367345048436391,67067,4,1
564,2013,12.75130259456002,66066,4,0
669,2013,12.807655372286902,82082,1,1
453,2014,12.899222326086994,48000,4,1
394,2015,12.429220196836383,30000,4,1
527,2012,13.049794835104816,70070,1,0
1154,2017,12.611541086966115,10000,4,1
980,2018,13.39239204133378,25000,4,1
1037,2016,12.765691290604371,30000,0,1
564,2015,13.122365377402328,50000,4,0
440,2015,13.049794835104816,63063,4,0
995,2008,12.479913113434042,70000,1,1
922,2012,12.429220196836383,90000,4,1
369,1999,11.002116507732017,90000,4,1
428,2005,11.156264806643742,90000,4,1
363,2017,13.384729180332174,140000,1,1
595,2014,12.821260987319457,80000,1,1
994,2016,13.142166004700508,40000,1,1
1069,2011,12.54254845357358,33000,4,1
788,2010,12.100717685412471,40000,4,1
175,2017,13.384729180332174,6000,4,1
528,2010,12.206077645517674,78000,1,1
528,2011,12.25486757159303,72000,1,1
1278,2011,11.225256725762893,9528,4,1
1400,2011,13.017005083966255,135200,1,1
572,2011,12.301387370778713,58000,4,1
602,2013,12.691583538230217,78000,1,1
1344,2018,13.017005083966255,45000,4,1
155,2017,13.623139877437296,35000,1,1
371,2007,11.736077016252437,76000,4,1
759,2015,12.983101310070822,100000,1,1
701,2011,13.091904169919621,99000,1,1
928,2009,12.07254696717504,80000,1,1
340,2006,12.301387370778713,120000,4,1
283,2020,14.038654909278163,1100,4,1
919,2017,12.278397958261774,34000,4,1
751,2014,13.345508528717259,68000,1,1
154,2018,13.329379172803593,15000,1,1
54,2012,11.775297421715827,58000,1,1
1250,2013,12.07254696717504,50300,1,1
1244,2011,11.918397239722838,70000,1,1
1238,2011,12.180759965737863,60000,1,1
875,2020,13.217675375388819,90000,1,1
609,2018,14.220976332738882,40000,1,1
1195,2010,12.899222326086994,80000,4,1
1104,2019,14.115615891155079,15000,1,1
950,2015,12.28765724080691,45000,4,1
993,2011,12.577639650232573,130000,1,1
637,2018,13.45883704259595,80000,1,1
789,2014,12.07254696717504,40000,4,1
1437,2017,13.26212705890841,80000,1,1
924,2016,12.847929163278053,100000,1,1
763,2013,12.765691290604371,151624,1,1
1138,2012,13.017005083966255,160000,1,1
457,2005,11.775297421715827,110000,0,1
993,2015,12.676079399771027,74820,1,1
751,2014,13.217675375388819,82000,1,1
1048,2015,12.821260987319457,50000,4,1
56,2010,11.652687407345388,70000,4,1
180,2020,13.910821646859095,1000,4,1
495,2006,12.04355959836804,170000,1,1
1262,2008,11.289794413577894,150000,1,1
154,2019,13.76421831620775,17000,1,1
971,2014,12.959846800844963,150000,1,1
598,2015,13.122365377402328,80000,1,1
481,2005,11.156264806643742,170000,4,1
269,2013,12.762830066509972,120000,1,1
572,2012,12.706850963741102,90000,4,1
476,2010,11.695255355062795,90000,4,1
506,2013,12.971542813248437,100000,1,1
993,2014,12.873904582205107,90000,1,1
1110,2012,12.323860125621126,129000,1,1
704,2010,12.765691290604371,186000,1,0
1315,2009,11.51293546492023,66778,1,1
396,2014,12.154784614286667,50000,4,1
606,2014,12.660331092405906,110000,1,1
446,2015,12.611541086966115,60000,1,1
1154,2016,12.54254845357358,40000,4,1
1326,2018,13.197472705176983,10000,4,1
843,2017,12.948012371209098,50000,4,1
918,2001,11.350418300109132,70000,4,1
1129,2004,11.863589378812122,73000,4,1
393,2014,12.100717685412471,76000,4,1
98,2014,12.899222326086994,120000,1,1
706,2009,12.793862088206213,170000,1,0
479,2003,11.350418300109132,110000,4,1
287,2016,12.765691290604371,63400,4,1
106,2015,12.847929163278053,25000,4,1
551,2009,11.849404844423074,80000,4,1
1048,2012,12.206077645517674,90000,4,1
472,2011,11.918397239722838,157000,4,1
642,2007,12.611541086966115,100000,1,1
1154,2017,12.54254845357358,50000,4,1
801,2011,12.206077645517674,40000,4,1
49,2009,11.608244735642321,38500,4,1
554,2008,11.849404844423074,103921,4,1
335,2018,13.955273369904273,14825,4,1
281,2016,13.721200977393528,43377,1,1
233,2010,11.982935344196433,102307,1,1
1070,2004,11.561725152903833,79000,4,1
1034,2004,11.156264806643742,90000,4,1
50,2012,11.982935344196433,110000,1,1
82,2013,12.323860125621126,80000,1,1
298,2002,11.884495917930655,100000,4,1
155,2018,13.742940940397677,20000,1,1
423,2008,11.608244735642321,154000,1,1
1159,2017,13.384729180332174,40000,1,1
998,2019,13.217675375388819,51000,4,1
812,2008,11.350418300109132,120000,4,1
1367,2016,13.142166004700508,35000,4,1
821,2017,13.384729180332174,70000,1,1
85,2011,11.849404844423074,60000,4,1
814,2011,11.918397239722838,70000,4,1
103,2018,13.017005083966255,10000,4,1
365,2006,12.04355959836804,245244,1,1
1146,2017,12.899222326086994,60000,4,1
1323,2016,12.611541086966115,30000,4,1
789,2012,12.429220196836383,8000,4,1
1333,2019,13.122365377402328,10000,4,1
365,2002,11.350418300109132,100000,1,1
1113,2012,12.611541086966115,110000,1,1
742,2015,13.51440681653079,45000,1,0
479,2005,11.156264806643742,68500,4,1
470,2019,13.091904169919621,5007,4,0
1107,2013,12.00762780434872,30000,4,1
304,2008,11.849404844423074,70000,4,0
1086,2011,13.81451105863119,49600,1,0
813,2005,10.933124826700707,23000,4,1
33,2006,13.864301674514206,30000,1,0
510,2010,12.154784614286667,38000,4,1
23,2018,15.176230924440722,22000,1,0
563,2011,12.367345048436391,43100,4,1
105,2017,12.765691290604371,10171,4,1
1132,2015,13.049794835104816,41123,1,1
1348,2017,14.45736497045232,20118,4,0
322,2014,13.017005083966255,40000,1,1
1448,2015,13.579789490265188,52517,1,1
663,2019,13.710151153416941,20000,1,1
171,2014,13.017005083966255,99117,1,1
85,2009,11.813037464800539,90000,4,1
846,2019,12.959846800844963,3700,4,1
1240,2010,11.51293546492023,80000,1,1
160,2015,13.384729180332174,100000,1,1
1228,2011,11.407576060361786,54000,1,1
396,2017,12.429220196836383,19000,4,1
971,2014,12.611541086966115,120000,1,1
1048,2014,12.524530013005734,30000,4,1
285,2017,13.304686600863562,43500,4,1
1154,2016,12.506180941677357,60000,4,1
1156,2016,12.388398368982115,70000,4,1
1146,2016,12.765691290604371,20000,4,1
912,1998,11.082157933374816,60000,4,1
971,2015,13.384729180332174,58000,1,1
1031,2014,12.765691290604371,40000,4,1
1034,2005,11.225256725762893,70000,4,1
593,2012,12.994532278619134,70000,1,1
476,2013,12.506180941677357,60000,4,1
1413,2014,13.955273369904273,135000,1,1
914,2015,12.380030154325457,70000,4,1
1078,2013,13.910821646859095,40000,4,0
744,2015,13.997832948091215,75000,1,1
1168,2010,12.468440756144114,150000,1,1
1382,2012,12.765691290604371,140000,1,1
1379,2015,13.081543466215237,70000,1,1
1377,2012,12.75130259456002,137250,1,1
688,2013,13.122365377402328,110000,1,1
442,2017,13.296318365198623,27000,4,1
521,2019,14.07402202531625,9000,1,1
1473,2019,14.115615891155079,5400,1,1
1150,2020,13.201176406255746,1000,4,1
458,2018,13.151924121391561,16000,4,1
229,2019,13.704578997256993,13000,1,1
1162,2012,12.691583538230217,47000,1,1
850,2018,13.73755009757506,22000,4,1
1123,2017,13.64709190633931,30000,4,1
850,2018,13.73755009757506,20000,4,1
1272,2013,12.611541086966115,60000,1,1
1349,2008,13.384729180332174,75000,4,1
803,2010,12.07254696717504,64000,4,1
939,2015,12.691583538230217,80000,1,1
1140,2017,13.304686600863562,90000,1,1
1013,2018,13.45883704259595,30000,4,1
1364,2003,11.461642696843066,120000,4,0
843,2019,13.102162710901053,20000,4,1
1306,2013,12.847929163278053,100000,1,1
438,2018,13.217675375388819,31000,4,1
793,2013,12.323860125621126,47000,4,1
1301,2018,13.25339339419516,11200,4,1
793,2018,12.628070334272698,35000,4,1
1029,2010,12.388398368982115,50000,3,1
880,2015,13.45883704259595,55000,1,1
919,2018,12.570719231334277,20000,4,1
628,2017,13.592368256649284,75000,1,1
837,2017,12.971542813248437,93000,4,1
53,2009,12.180759965737863,57000,1,1
874,2014,12.691583538230217,30000,4,1
1136,2013,13.017005083966255,73000,1,1
971,2016,13.353476685668044,65000,1,1
954,2009,12.429220196836383,62000,4,1
461,2007,11.813037464800539,85000,4,1
89,2010,11.608244735642321,73000,4,1
1008,2012,12.765691290604371,55000,1,1
919,2016,12.388398368982115,5800,4,1
1414,2009,12.765691290604371,350000,1,1
1013,2018,13.304686600863562,30000,4,1
971,2018,13.527829818844937,20000,1,1
396,2018,12.506180941677357,20000,4,1
814,2007,11.407576060361786,100000,4,1
1043,2013,12.765691290604371,65000,4,1
230,2013,12.560247968016562,90000,1,1
